CourseType,Description,Locations,MaximumAge,MinimumAge,Provider,SkillLevel,Title,Topic,URL
Class / Web Course,"
This five-day course will teach you how to plan, configure, and manage the advanced features in a SharePoint 2016 environment. The special areas of focus for this course include implementing high availability, disaster recovery, service application architecture, and Microsoft Business Connectivity Services. This course also focuses on social computing features, productivity, and collaboration platforms and features. Students also will learn about business intelligence solutions, Enterprise Content Management, web content management infrastructure, solutions, and apps. This course also covers how to develop and implement a governance plan, and how to perform an upgrade or a migration to SharePoint 2016.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,20339-2: Advanced Technologies of SharePoint 2016 - 2033B Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A2033B
Class / Web Course,"
This course will teach students how to design, build and publish modern mobile first and interactive forms using Microsoft PowerApps and how to integrate custom workflows using Microsoft Flow.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Designing Modern Forms and Workflows with Microsoft PowerApps and Microsoft Flow Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WPAFFW
Class / Web Course,"
The first 3 day of this course covers everything you need to know to install and use Nintex Workflow 2013, whether you are new to the product or already have some experience this course has something for everyone.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,"Nintex Workflow, Forms and Mobile Course Outline | ONLC",Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WNIW13
Class / Web Course,"
Prerequisites","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,SharePoint 2013 Introduction for End Users Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WSP113
Class / Web Course,"
Microsoft® SharePoint® Designer 2013 provides a code-free environment to access data types and build custom SharePoint applications. It allows rapid development of SharePoint workflows to meet a company's specific needs. Before SharePoint Designer, most custom SharePoint applications were created with Microsoft® Visual Basic®. SharePoint Designer simplifies the process with a no-code interface that can be integrated with Microsoft® Visio® 2013 to easily manipulate workflow shapes. In this course, you will create and publish custom SharePoint workflows without code using SharePoint Designer 2013.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,SharePoint Designer 2013 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WSDI13
Class / Web Course,"
This course delivers the complete site owner story from start to finish in an engaging and practical way to ensure you have the confidence to plan and create new sites or manage your existing sites. Your goal is to learn how to make SharePoint relevant to your team by using a sites functionality to help you share information and collaborate with your colleagues. During the class you will also learn best practices and what not to do as you watch live, interactive demonstrations and put theory into practise with hands on exercises.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,SharePoint 2013 Power End User (55216) Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WSPU13
Class / Web Course,"
This course is intended as a basic introduction to the essential survival skills needed for users to be productive in SharePoint 2010.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,SharePoint 2010 Fundamentals Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WSP110
Class / Web Course,"
You will use, create, and edit content in a team website. You will also create and perform basic management of a team site using SharePoint Foundation 2010.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Windows SharePoint Foundation 2010 - Level 1 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WSFI10
Class / Web Course,"
This course delivers the complete site owner story from start to finish in an engaging and practical way to ensure you have the confidence to plan and create new sites or manage your existing sites. Your goal is to learn how to make SharePoint relevant to your team by using a sites functionality to help you share information and collaborate with your colleagues. During the class you will also learn best practices and what not to do as you watch live, interactive demonstrations and put theory into practice with hands on exercises.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,SharePoint 2010 Power End User Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WSPU10
Class / Web Course,"
This two-day instructor led training course is aimed at database professionals looking to update their skills to cover SQL Server 2017.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Updating Your Skills to SQL Server 2017 - 10998 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A10998
Class / Web Course,"
About this course","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,SQL Server on Linux - 10999 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A10999
Class / Web Course,"
This three-day instructor-led course is aimed at people looking to move into a database professional role or whose job role is expanding to encompass database elements. The course describes fundamental database concepts including database types, database languages, and database designs.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Introduction to SQL Databases - 10985 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A10985
Class / Web Course,"
This three-day instructor-led course provides students moving from earlier releases of SQL Server with an introduction to the new features in SQL Server 2016.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Updating Your Skills to SQL Server 2016 - 10986 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A10986
Class / Web Course,"
The main purpose of this 3 day instructor led  course is to give students a good understanding of the Transact-SQL language which is used by all SQL Server-related disciplines; namely, Database Administration, Database Development and Business Intelligence. As such, the primary target audience for this course is: Database Administrators, Database Developers and BI professionals.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Querying with Transact-SQL Essentials Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=AMTSQL
Class / Web Course,"
This three-day instructor-led course is aimed at database professionals who manage Business Intelligence (BI) operations. This course looks at various options that provide the ability of business users to analyze data and share their findings, starting with managed BI data sources and expanding to personal and external/public data sources.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Managing SQL Business Intelligence Operations - 10988 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A10988
Class / Web Course,"
About this course","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Analyzing Data with Power BI - 20778 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20778
Class / Web Course,"
The main purpose of this 3 day instructor led  course is to give students a good understanding of the Transact-SQL language which is used by all SQL Server-related disciplines; namely, Database Administration, Database Development and Business Intelligence. As such, the primary target audience for this course is: Database Administrators, Database Developers and BI professionals.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Querying with Transact-SQL Essentials Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=AMTSQL
Class / Web Course,"
The main purpose of this 5-day, instructor-led  course is to give students a good understanding of the Transact-SQL language which is used by all SQL Server-related disciplines; namely, Database Administration, Database Development and Business Intelligence. As such, the primary target audience for this course is: Database Administrators, Database Developers and BI professionals.  This course is also the best instructor-led class to attend if you are preparing to take exam 70-761.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Querying Data with Transact-SQL - 20761 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20761
Class / Web Course,"
This 5-day instructor led course describes how to implement a data warehouse platform to support a BI solution. Students will learn how to create a data warehouse with Microsoft® SQL Server® 2016 and with Azure SQL Data Warehouse, to implement ETL with SQL Server Integration Services, and to validate and cleanse data with SQL Server Data Quality Services and SQL Server Master Data Services.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Implementing a SQL Data Warehouse - 20767 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20767
Class / Web Course,"
This three-day instructor-led course is aimed at database professionals who fulfil a Business Intelligence (BI) developer role. This course looks at implementing multidimensional databases by using SQL Server Analysis Services (SSAS), and at creating tabular semantic data models for analysis with SSAS.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Developing SQL Data Models - 20768 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20768
Class / Web Course,"
This three-day instructor-led course teaches students how to implement a SQL Server 2016 Reporting Services solution for data analysis in an organization. The course discusses how to use the Reporting Services development tools to create and manage reports and implement self-service BI solutions.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Analyzing Data with SQL Server Reporting Services - 10990 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A10990
Class / Web Course,"
This five-day instructor-led course provides students with the knowledge and skills to develop a Microsoft SQL Server 2016 database. The course focuses on teaching individuals how to use SQL Server 2016 product features and tools related to developing a database.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Developing SQL Databases - 20762 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20762
Class / Web Course,"
This four-day instructor-led course provides students who manage and maintain SQL Server databases with the knowledge and skills to performance tune and optimize their databases.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Performance Tuning and Optimizing SQL Databases - 10987 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A10987
Class / Web Course,"
This five-day instructor-led course provides students who administer and maintain SQL Server databases with the knowledge and skills to administer a SQL server database infrastructure. Additional it will be of use to individuals who develop applications that deliver content from SQL Server databases.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Administering a SQL Database Infrastructure - 20764 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20764
Class / Web Course,"
This course is designed to teach students how to provision SQL Server databases both on premise and in SQL Azure.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Provisioning SQL Databases - 20765 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20765
Class / Web Course,"
This 5-day instructor led course provides students with the technical skills required to write basic Transact-SQL queries for Microsoft SQL Server 2014. This course is the foundation for all SQL Server-related disciplines; namely, Database Administration, Database Development and Business Intelligence. This course helps people prepare for exam 70-461.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Querying Microsoft SQL Server - 20461 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20461
Class / Web Course,"
This five-day instructor-led course provides students with the knowledge and skills to maintain a Microsoft SQL Server 2014 database. The course focuses on teaching individuals how to use SQL Server 2014 product features and tools related to maintaining a database.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Administering Microsoft SQL Server Databases - 20462 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20462
Class / Web Course,"
This course describes how to implement a data warehouse platform to support a BI solution. Students will learn how to create a data warehouse with Microsoft SQL Server 2014, implement ETL with SQL Server Integration Services, and validate and cleanse data with SQL Server Data Quality Services and SQL Server Master Data Services.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Implementing a Data Warehouse with Microsoft SQL Server - 20463 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20463
Class / Web Course,"
This 5-day instructor-led course introduces SQL Server 2014 and describes logical table design, indexing and query plans. It also focusses on the creation of database objects including views, stored procedures, along with parameters, and functions. Other common aspects of procedure coding, such as indexes, concurrency, error handling, and triggers are also covered in this course. Also this course helps you prepare for the Exam 70-464.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Developing Microsoft SQL Server Databases - 20464 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20464
Class / Web Course,"
This course describes how to design and monitor high performance, highly available data solutions with SQL Server 2012. This course focuses on creating plans and designs for database structure, storage, objects, and servers. Students will have the opportunity to practices hands-on skills and design tasks in a virtual lab environment and will learn about topics such as data compression, high availability, data migration, security, and scalability.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Designing Database Solutions with Microsoft SQL Server - 20465 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20465
Class / Web Course,"
The focus of this five-day instructor-led course is on creating managed enterprise BI solutions. It describes how to implement multidimensional and tabular data models, deliver reports with Microsoft SQL Server Reporting Services, create dashboards with Microsoft SharePoint Server PerformancePoint Services, and discover business insights by using data mining.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Implementing Data Models and Reports with Microsoft SQL Server - 20466 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20466
Class / Web Course,"
This five-day instructor-led course teaches students how to implement self-service Business Intelligence (BI) and Big Data analysis solutions using the Microsoft data platform. The course discusses the rationale for self-service BI, and describes how to use Microsoft SQL Server Reporting Services, Microsoft Excel, Microsoft SharePoint Server, and Microsoft Office 365 Power BI to create self-service data models and reports. The course then goes on to describe how to use Windows Azure HDInsight to perform Big Data analysis.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Designing Business Intelligence Solutions with Microsoft SQL Server 2014 - 20467 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20467
Class / Web Course,"
This five-day instructor-led course teaches students how to use the enhancements and new features that have been added to SQL Server and the Microsoft data platform since the release of SQL Server 2008. The course focuses on teaching individuals how to use SQL Server 2014 product features and other Microsoft data platform components.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Updating Your SQL Server Skills to Microsoft SQL Server 2014 - 10977 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A10977
Class / Web Course,"
Builder 3.0. The training environment includes SQL 2008R2, SQL Express 2012 and SQL 2012 Standard and Enterprise so that the students can utilize Report Builder 3.0 and generate reports from multiple sources to investigate the different features of each release.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,"Microsoft Report Builder 3.0 with SQL 2008R2, SQL 2012 Express and SQL 2012 - 55005 Course Outline | ONLC",Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A55005
Class / Web Course,"
This course is designed to give the right amount of Internals knowledge, and wealth of practical tuning and optimization techniques, that you can put into production. The course offers a comprehensive coverage of SQL Server architecture, indexing and statistics strategies, optimize transaction log operations, tempdb and data file configuration, transactions and isolation levels, and locking and blocking. The course also teaches how to create baselines and benchmark SQL Server performance, how to analyze workload and figure out where performance problems are, and how to fix them. Coverage of in-memory tables and stored procedures along with an introduction to this exciting new technology is included.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,SQL Server 2014 Performance Tuning and Optimization - 55144 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A55144
Class / Web Course,"
This three-day instructor-led is intended for information workers and database professionals who are interested in expanding their knowledge about SQL Server 2012 Reporting Services. During this course, attendees will learn how to Report Designer in SSDT and Report Builder, work with solutions and projects, design basic reports, enhance reports with formatting and images, effectively group and summarize data, work with parameterized reports, incorporate charts and custom maps, and work with drill-through reports, and manage reports.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,SQL Server 2012 Reporting Services - 55119 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A55119
Class / Web Course,"
This 5-day instructor led course provides students with the technical skills required to write basic Transact-SQL queries for Microsoft SQL Server 2014. This course is the foundation for all SQL Server-related disciplines; namely, Database Administration, Database Development and Business Intelligence. This course helps people prepare for exam 70-461.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Querying Microsoft SQL Server - 20461 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20461
Class / Web Course,"
This five-day instructor-led course teaches students how to use the enhancements and new features that have been added to SQL Server and the Microsoft data platform since the release of SQL Server 2008. The course focuses on teaching individuals how to use SQL Server 2014 product features and other Microsoft data platform components.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Updating Your SQL Server Skills to Microsoft SQL Server 2014 - 10977 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A10977
Class / Web Course,"
This five-day instructor-led course provides students with the knowledge and skills to maintain a Microsoft SQL Server 2014 database. The course focuses on teaching individuals how to use SQL Server 2014 product features and tools related to maintaining a database.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Administering Microsoft SQL Server Databases - 20462 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20462
Class / Web Course,"
This course describes how to implement a data warehouse platform to support a BI solution. Students will learn how to create a data warehouse with Microsoft SQL Server 2014, implement ETL with SQL Server Integration Services, and validate and cleanse data with SQL Server Data Quality Services and SQL Server Master Data Services.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Implementing a Data Warehouse with Microsoft SQL Server - 20463 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20463
Class / Web Course,"
This course is designed to give the right amount of Internals knowledge, and wealth of practical tuning and optimization techniques, that you can put into production. The course offers a comprehensive coverage of SQL Server architecture, indexing and statistics strategies, optimize transaction log operations, tempdb and data file configuration, transactions and isolation levels, and locking and blocking. The course also teaches how to create baselines and benchmark SQL Server performance, how to analyze workload and figure out where performance problems are, and how to fix them. Coverage of in-memory tables and stored procedures along with an introduction to this exciting new technology is included.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,SQL Server 2014 Performance Tuning and Optimization - 55144 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A55144
Class / Web Course,"
This 5-day instructor-led course introduces SQL Server 2014 and describes logical table design, indexing and query plans. It also focusses on the creation of database objects including views, stored procedures, along with parameters, and functions. Other common aspects of procedure coding, such as indexes, concurrency, error handling, and triggers are also covered in this course. Also this course helps you prepare for the Exam 70-464.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Developing Microsoft SQL Server Databases - 20464 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20464
Class / Web Course,"
This course describes how to design and monitor high performance, highly available data solutions with SQL Server 2012. This course focuses on creating plans and designs for database structure, storage, objects, and servers. Students will have the opportunity to practices hands-on skills and design tasks in a virtual lab environment and will learn about topics such as data compression, high availability, data migration, security, and scalability.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Designing Database Solutions with Microsoft SQL Server - 20465 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20465
Class / Web Course,"
The focus of this five-day instructor-led course is on creating managed enterprise BI solutions. It describes how to implement multidimensional and tabular data models, deliver reports with Microsoft SQL Server Reporting Services, create dashboards with Microsoft SharePoint Server PerformancePoint Services, and discover business insights by using data mining.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Implementing Data Models and Reports with Microsoft SQL Server - 20466 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20466
Class / Web Course,"
This five-day instructor-led course teaches students how to implement self-service Business Intelligence (BI) and Big Data analysis solutions using the Microsoft data platform. The course discusses the rationale for self-service BI, and describes how to use Microsoft SQL Server Reporting Services, Microsoft Excel, Microsoft SharePoint Server, and Microsoft Office 365 Power BI to create self-service data models and reports. The course then goes on to describe how to use Windows Azure HDInsight to perform Big Data analysis.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Designing Business Intelligence Solutions with Microsoft SQL Server 2014 - 20467 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20467
Class / Web Course,"
Builder 3.0. The training environment includes SQL 2008R2, SQL Express 2012 and SQL 2012 Standard and Enterprise so that the students can utilize Report Builder 3.0 and generate reports from multiple sources to investigate the different features of each release.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,"Microsoft Report Builder 3.0 with SQL 2008R2, SQL 2012 Express and SQL 2012 - 55005 Course Outline | ONLC",Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A55005
Class / Web Course,"
This three-day instructor-led is intended for information workers and database professionals who are interested in expanding their knowledge about SQL Server 2012 Reporting Services. During this course, attendees will learn how to Report Designer in SSDT and Report Builder, work with solutions and projects, design basic reports, enhance reports with formatting and images, effectively group and summarize data, work with parameterized reports, incorporate charts and custom maps, and work with drill-through reports, and manage reports.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,SQL Server 2012 Reporting Services - 55119 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A55119
Class / Web Course,"
This two-day instructor led training course is aimed at database professionals looking to update their skills to cover SQL Server 2017.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Updating Your Skills to SQL Server 2017 - 10998 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A10998
Class / Web Course,"
About this course","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,SQL Server on Linux - 10999 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A10999
Class / Web Course,"
Organizations use large SQL databases to store information about clients, products, or sales.  However, that data is locked into those databases until it is accessed by a business intelligence tool such as Power BI, Tableau or Crystal Reports.  With the proper permissions, analysts can use SQL to select the data they need for additional analysis and reporting.  This class, SQL Querying: Fundamentals, provides an overview of the SQL commands that can be used to access that data.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,SQL Querying: Fundamentals Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=XSQL01
Class / Web Course,"
The main purpose of this 3 day instructor led  course is to give students a good understanding of the Transact-SQL language which is used by all SQL Server-related disciplines; namely, Database Administration, Database Development and Business Intelligence. As such, the primary target audience for this course is: Database Administrators, Database Developers and BI professionals.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Querying with Transact-SQL Essentials Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=AMTSQL
Class / Web Course,"
This three-day instructor-led course is aimed at people looking to move into a database professional role or whose job role is expanding to encompass database elements. The course describes fundamental database concepts including database types, database languages, and database designs.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Introduction to SQL Databases - 10985 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A10985
Class / Web Course,"
This three-day instructor-led course provides students moving from earlier releases of SQL Server with an introduction to the new features in SQL Server 2016.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Updating Your Skills to SQL Server 2016 - 10986 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A10986
Class / Web Course,"
This three-day instructor-led course is aimed at database professionals who manage Business Intelligence (BI) operations. This course looks at various options that provide the ability of business users to analyze data and share their findings, starting with managed BI data sources and expanding to personal and external/public data sources.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Managing SQL Business Intelligence Operations - 10988 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A10988
Class / Web Course,"
About this course","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Analyzing Data with Power BI - 20778 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20778
Class / Web Course,"
The main purpose of this 5-day, instructor-led  course is to give students a good understanding of the Transact-SQL language which is used by all SQL Server-related disciplines; namely, Database Administration, Database Development and Business Intelligence. As such, the primary target audience for this course is: Database Administrators, Database Developers and BI professionals.  This course is also the best instructor-led class to attend if you are preparing to take exam 70-761.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Querying Data with Transact-SQL - 20761 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20761
Class / Web Course,"
This 5-day instructor led course describes how to implement a data warehouse platform to support a BI solution. Students will learn how to create a data warehouse with Microsoft® SQL Server® 2016 and with Azure SQL Data Warehouse, to implement ETL with SQL Server Integration Services, and to validate and cleanse data with SQL Server Data Quality Services and SQL Server Master Data Services.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Implementing a SQL Data Warehouse - 20767 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20767
